ISO3,AGEP,YARP,NUMP,CNSY,YOBP
IND,0,2000,388.076,2000,2000
IND,1,2000,388.076,2000,1999
IND,2,2000,388.076,2000,1998
IND,3,2000,388.076,2000,1997
IND,4,2000,388.076,2000,1996
IND,5,2000,388.076,2000,1995
IND,6,2000,388.076,2000,1994
IND,7,2000,388.076,2000,1993
IND,8,2000,388.076,2000,1992
IND,9,2000,388.076,2000,1991
IND,10,2000,388.076,2000,1990
IND,11,2000,388.076,2000,1989
IND,12,2000,388.076,2000,1988
IND,13,2000,388.076,2000,1987
IND,14,2000,388.076,2000,1986
IND,15,2000,573.5535,2000,1985
IND,16,2000,573.5535,2000,1984
IND,17,2000,573.5535,2000,1983
IND,18,2000,573.5535,2000,1982
IND,19,2000,573.5535,2000,1981
IND,20,2000,573.5535,2000,1980
IND,21,2000,573.5535,2000,1979
IND,22,2000,573.5535,2000,1978
IND,23,2000,573.5535,2000,1977
IND,24,2000,573.5535,2000,1976
IND,25,2000,573.5535,2000,1975
IND,26,2000,573.5535,2000,1974
IND,27,2000,573.5535,2000,1973
IND,28,2000,573.5535,2000,1972
IND,29,2000,573.5535,2000,1971
IND,30,2000,647.7445,2000,1970
IND,31,2000,647.7445,2000,1969
IND,32,2000,647.7445,2000,1968
IND,33,2000,647.7445,2000,1967
IND,34,2000,647.7445,2000,1966
IND,35,2000,647.7445,2000,1965
IND,36,2000,647.7445,2000,1964
IND,37,2000,647.7445,2000,1963
IND,38,2000,647.7445,2000,1962
IND,39,2000,647.7445,2000,1961
IND,40,2000,647.7445,2000,1960
IND,41,2000,647.7445,2000,1959
IND,42,2000,647.7445,2000,1958
IND,43,2000,647.7445,2000,1957
IND,44,2000,647.7445,2000,1956
IND,45,2000,208.3055,2000,1955
IND,46,2000,208.3055,2000,1954
IND,47,2000,208.3055,2000,1953
IND,48,2000,208.3055,2000,1952
IND,49,2000,208.3055,2000,1951
IND,50,2000,208.3055,2000,1950
IND,51,2000,208.3055,2000,1949
IND,52,2000,208.3055,2000,1948
IND,53,2000,208.3055,2000,1947
IND,54,2000,208.3055,2000,1946
IND,55,2000,208.3055,2000,1945
IND,56,2000,208.3055,2000,1944
IND,57,2000,208.3055,2000,1943
IND,58,2000,208.3055,2000,1942
IND,59,2000,208.3055,2000,1941
IND,60,2000,77.0445,2000,1940
IND,61,2000,77.0445,2000,1939
IND,62,2000,77.0445,2000,1938
IND,63,2000,77.0445,2000,1937
IND,64,2000,77.0445,2000,1936
IND,65,2000,77.0445,2000,1935
IND,66,2000,77.0445,2000,1934
IND,67,2000,77.0445,2000,1933
IND,68,2000,77.0445,2000,1932
IND,69,2000,77.0445,2000,1931
IND,70,2000,77.0445,2000,1930
IND,71,2000,77.0445,2000,1929
IND,72,2000,77.0445,2000,1928
IND,73,2000,77.0445,2000,1927
IND,74,2000,77.0445,2000,1926
IND,75,2000,8.5605,2000,1925
IND,76,2000,8.5605,2000,1924
IND,77,2000,8.5605,2000,1923
IND,78,2000,8.5605,2000,1922
IND,79,2000,8.5605,2000,1921
IND,80,2000,7.13375,2000,1920
IND,81,2000,7.13375,2000,1919
IND,82,2000,7.13375,2000,1918
IND,83,2000,7.13375,2000,1917
IND,84,2000,7.13375,2000,1916
IND,85,2000,7.13375,2000,1915
IND,86,2000,7.13375,2000,1914
IND,87,2000,7.13375,2000,1913
IND,88,2000,7.13375,2000,1912
IND,89,2000,7.13375,2000,1911
IND,0,2001,424.3744,2001,2001
IND,1,2001,424.3744,2001,2000
IND,2,2001,424.3744,2001,1999
IND,3,2001,424.3744,2001,1998
IND,4,2001,424.3744,2001,1997
IND,5,2001,424.3744,2001,1996
IND,6,2001,424.3744,2001,1995
IND,7,2001,424.3744,2001,1994
IND,8,2001,424.3744,2001,1993
IND,9,2001,424.3744,2001,1992
IND,10,2001,424.3744,2001,1991
IND,11,2001,424.3744,2001,1990
IND,12,2001,424.3744,2001,1989
IND,13,2001,424.3744,2001,1988
IND,14,2001,424.3744,2001,1987
IND,15,2001,627.2004,2001,1986
IND,16,2001,627.2004,2001,1985
IND,17,2001,627.2004,2001,1984
IND,18,2001,627.2004,2001,1983
IND,19,2001,627.2004,2001,1982
IND,20,2001,627.2004,2001,1981
IND,21,2001,627.2004,2001,1980
IND,22,2001,627.2004,2001,1979
IND,23,2001,627.2004,2001,1978
IND,24,2001,627.2004,2001,1977
IND,25,2001,627.2004,2001,1976
IND,26,2001,627.2004,2001,1975
IND,27,2001,627.2004,2001,1974
IND,28,2001,627.2004,2001,1973
IND,29,2001,627.2004,2001,1972
IND,30,2001,708.3308,2001,1971
IND,31,2001,708.3308,2001,1970
IND,32,2001,708.3308,2001,1969
IND,33,2001,708.3308,2001,1968
IND,34,2001,708.3308,2001,1967
IND,35,2001,708.3308,2001,1966
IND,36,2001,708.3308,2001,1965
IND,37,2001,708.3308,2001,1964
IND,38,2001,708.3308,2001,1963
IND,39,2001,708.3308,2001,1962
IND,40,2001,708.3308,2001,1961
IND,41,2001,708.3308,2001,1960
IND,42,2001,708.3308,2001,1959
IND,43,2001,708.3308,2001,1958
IND,44,2001,708.3308,2001,1957
IND,45,2001,227.7892,2001,1956
IND,46,2001,227.7892,2001,1955
IND,47,2001,227.7892,2001,1954
IND,48,2001,227.7892,2001,1953
IND,49,2001,227.7892,2001,1952
IND,50,2001,227.7892,2001,1951
IND,51,2001,227.7892,2001,1950
IND,52,2001,227.7892,2001,1949
IND,53,2001,227.7892,2001,1948
IND,54,2001,227.7892,2001,1947
IND,55,2001,227.7892,2001,1946
IND,56,2001,227.7892,2001,1945
IND,57,2001,227.7892,2001,1944
IND,58,2001,227.7892,2001,1943
IND,59,2001,227.7892,2001,1942
IND,60,2001,84.2508,2001,1941
IND,61,2001,84.2508,2001,1940
IND,62,2001,84.2508,2001,1939
IND,63,2001,84.2508,2001,1938
IND,64,2001,84.2508,2001,1937
IND,65,2001,84.2508,2001,1936
IND,66,2001,84.2508,2001,1935
IND,67,2001,84.2508,2001,1934
IND,68,2001,84.2508,2001,1933
IND,69,2001,84.2508,2001,1932
IND,70,2001,84.2508,2001,1931
IND,71,2001,84.2508,2001,1930
IND,72,2001,84.2508,2001,1929
IND,73,2001,84.2508,2001,1928
IND,74,2001,84.2508,2001,1927
IND,75,2001,9.3612,2001,1926
IND,76,2001,9.3612,2001,1925
IND,77,2001,9.3612,2001,1924
IND,78,2001,9.3612,2001,1923
IND,79,2001,9.3612,2001,1922
IND,80,2001,7.801,2001,1921
IND,81,2001,7.801,2001,1920
IND,82,2001,7.801,2001,1919
IND,83,2001,7.801,2001,1918
IND,84,2001,7.801,2001,1917
IND,85,2001,7.801,2001,1916
IND,86,2001,7.801,2001,1915
IND,87,2001,7.801,2001,1914
IND,88,2001,7.801,2001,1913
IND,89,2001,7.801,2001,1912
IND,0,2002,433.7584,2002,2002
IND,1,2002,433.7584,2002,2001
IND,2,2002,433.7584,2002,2000
IND,3,2002,433.7584,2002,1999
IND,4,2002,433.7584,2002,1998
IND,5,2002,433.7584,2002,1997
IND,6,2002,433.7584,2002,1996
IND,7,2002,433.7584,2002,1995
IND,8,2002,433.7584,2002,1994
IND,9,2002,433.7584,2002,1993
IND,10,2002,433.7584,2002,1992
IND,11,2002,433.7584,2002,1991
IND,12,2002,433.7584,2002,1990
IND,13,2002,433.7584,2002,1989
IND,14,2002,433.7584,2002,1988
IND,15,2002,641.0694,2002,1987
IND,16,2002,641.0694,2002,1986
IND,17,2002,641.0694,2002,1985
IND,18,2002,641.0694,2002,1984
IND,19,2002,641.0694,2002,1983
IND,20,2002,641.0694,2002,1982
IND,21,2002,641.0694,2002,1981
IND,22,2002,641.0694,2002,1980
IND,23,2002,641.0694,2002,1979
IND,24,2002,641.0694,2002,1978
IND,25,2002,641.0694,2002,1977
IND,26,2002,641.0694,2002,1976
IND,27,2002,641.0694,2002,1975
IND,28,2002,641.0694,2002,1974
IND,29,2002,641.0694,2002,1973
IND,30,2002,723.9938,2002,1972
IND,31,2002,723.9938,2002,1971
IND,32,2002,723.9938,2002,1970
IND,33,2002,723.9938,2002,1969
IND,34,2002,723.9938,2002,1968
IND,35,2002,723.9938,2002,1967
IND,36,2002,723.9938,2002,1966
IND,37,2002,723.9938,2002,1965
IND,38,2002,723.9938,2002,1964
IND,39,2002,723.9938,2002,1963
IND,40,2002,723.9938,2002,1962
IND,41,2002,723.9938,2002,1961
IND,42,2002,723.9938,2002,1960
IND,43,2002,723.9938,2002,1959
IND,44,2002,723.9938,2002,1958
IND,45,2002,232.8262,2002,1957
IND,46,2002,232.8262,2002,1956
IND,47,2002,232.8262,2002,1955
IND,48,2002,232.8262,2002,1954
IND,49,2002,232.8262,2002,1953
IND,50,2002,232.8262,2002,1952
IND,51,2002,232.8262,2002,1951
IND,52,2002,232.8262,2002,1950
IND,53,2002,232.8262,2002,1949
IND,54,2002,232.8262,2002,1948
IND,55,2002,232.8262,2002,1947
IND,56,2002,232.8262,2002,1946
IND,57,2002,232.8262,2002,1945
IND,58,2002,232.8262,2002,1944
IND,59,2002,232.8262,2002,1943
IND,60,2002,86.1138,2002,1942
IND,61,2002,86.1138,2002,1941
IND,62,2002,86.1138,2002,1940
IND,63,2002,86.1138,2002,1939
IND,64,2002,86.1138,2002,1938
IND,65,2002,86.1138,2002,1937
IND,66,2002,86.1138,2002,1936
IND,67,2002,86.1138,2002,1935
IND,68,2002,86.1138,2002,1934
IND,69,2002,86.1138,2002,1933
IND,70,2002,86.1138,2002,1932
IND,71,2002,86.1138,2002,1931
IND,72,2002,86.1138,2002,1930
IND,73,2002,86.1138,2002,1929
IND,74,2002,86.1138,2002,1928
IND,75,2002,9.5682,2002,1927
IND,76,2002,9.5682,2002,1926
IND,77,2002,9.5682,2002,1925
IND,78,2002,9.5682,2002,1924
IND,79,2002,9.5682,2002,1923
IND,80,2002,7.9735,2002,1922
IND,81,2002,7.9735,2002,1921
IND,82,2002,7.9735,2002,1920
IND,83,2002,7.9735,2002,1919
IND,84,2002,7.9735,2002,1918
IND,85,2002,7.9735,2002,1917
IND,86,2002,7.9735,2002,1916
IND,87,2002,7.9735,2002,1915
IND,88,2002,7.9735,2002,1914
IND,89,2002,7.9735,2002,1913
IND,0,2003,369.036,2003,2003
IND,1,2003,369.036,2003,2002
IND,2,2003,369.036,2003,2001
IND,3,2003,369.036,2003,2000
IND,4,2003,369.036,2003,1999
IND,5,2003,369.036,2003,1998
IND,6,2003,369.036,2003,1997
IND,7,2003,369.036,2003,1996
IND,8,2003,369.036,2003,1995
IND,9,2003,369.036,2003,1994
IND,10,2003,369.036,2003,1993
IND,11,2003,369.036,2003,1992
IND,12,2003,369.036,2003,1991
IND,13,2003,369.036,2003,1990
IND,14,2003,369.036,2003,1989
IND,15,2003,545.4135,2003,1988
IND,16,2003,545.4135,2003,1987
IND,17,2003,545.4135,2003,1986
IND,18,2003,545.4135,2003,1985
IND,19,2003,545.4135,2003,1984
IND,20,2003,545.4135,2003,1983
IND,21,2003,545.4135,2003,1982
IND,22,2003,545.4135,2003,1981
IND,23,2003,545.4135,2003,1980
IND,24,2003,545.4135,2003,1979
IND,25,2003,545.4135,2003,1978
IND,26,2003,545.4135,2003,1977
IND,27,2003,545.4135,2003,1976
IND,28,2003,545.4135,2003,1975
IND,29,2003,545.4135,2003,1974
IND,30,2003,615.9645,2003,1973
IND,31,2003,615.9645,2003,1972
IND,32,2003,615.9645,2003,1971
IND,33,2003,615.9645,2003,1970
IND,34,2003,615.9645,2003,1969
IND,35,2003,615.9645,2003,1968
IND,36,2003,615.9645,2003,1967
IND,37,2003,615.9645,2003,1966
IND,38,2003,615.9645,2003,1965
IND,39,2003,615.9645,2003,1964
IND,40,2003,615.9645,2003,1963
IND,41,2003,615.9645,2003,1962
IND,42,2003,615.9645,2003,1961
IND,43,2003,615.9645,2003,1960
IND,44,2003,615.9645,2003,1959
IND,45,2003,198.0855,2003,1958
IND,46,2003,198.0855,2003,1957
IND,47,2003,198.0855,2003,1956
IND,48,2003,198.0855,2003,1955
IND,49,2003,198.0855,2003,1954
IND,50,2003,198.0855,2003,1953
IND,51,2003,198.0855,2003,1952
IND,52,2003,198.0855,2003,1951
IND,53,2003,198.0855,2003,1950
IND,54,2003,198.0855,2003,1949
IND,55,2003,198.0855,2003,1948
IND,56,2003,198.0855,2003,1947
IND,57,2003,198.0855,2003,1946
IND,58,2003,198.0855,2003,1945
IND,59,2003,198.0855,2003,1944
IND,60,2003,73.2645,2003,1943
IND,61,2003,73.2645,2003,1942
IND,62,2003,73.2645,2003,1941
IND,63,2003,73.2645,2003,1940
IND,64,2003,73.2645,2003,1939
IND,65,2003,73.2645,2003,1938
IND,66,2003,73.2645,2003,1937
IND,67,2003,73.2645,2003,1936
IND,68,2003,73.2645,2003,1935
IND,69,2003,73.2645,2003,1934
IND,70,2003,73.2645,2003,1933
IND,71,2003,73.2645,2003,1932
IND,72,2003,73.2645,2003,1931
IND,73,2003,73.2645,2003,1930
IND,74,2003,73.2645,2003,1929
IND,75,2003,8.1405,2003,1928
IND,76,2003,8.1405,2003,1927
IND,77,2003,8.1405,2003,1926
IND,78,2003,8.1405,2003,1925
IND,79,2003,8.1405,2003,1924
IND,80,2003,6.78375,2003,1923
IND,81,2003,6.78375,2003,1922
IND,82,2003,6.78375,2003,1921
IND,83,2003,6.78375,2003,1920
IND,84,2003,6.78375,2003,1919
IND,85,2003,6.78375,2003,1918
IND,86,2003,6.78375,2003,1917
IND,87,2003,6.78375,2003,1916
IND,88,2003,6.78375,2003,1915
IND,89,2003,6.78375,2003,1914
IND,0,2004,383.5064,2004,2004
IND,1,2004,383.5064,2004,2003
IND,2,2004,383.5064,2004,2002
IND,3,2004,383.5064,2004,2001
IND,4,2004,383.5064,2004,2000
IND,5,2004,383.5064,2004,1999
IND,6,2004,383.5064,2004,1998
IND,7,2004,383.5064,2004,1997
IND,8,2004,383.5064,2004,1996
IND,9,2004,383.5064,2004,1995
IND,10,2004,383.5064,2004,1994
IND,11,2004,383.5064,2004,1993
IND,12,2004,383.5064,2004,1992
IND,13,2004,383.5064,2004,1991
IND,14,2004,383.5064,2004,1990
IND,15,2004,566.7999,2004,1989
IND,16,2004,566.7999,2004,1988
IND,17,2004,566.7999,2004,1987
IND,18,2004,566.7999,2004,1986
IND,19,2004,566.7999,2004,1985
IND,20,2004,566.7999,2004,1984
IND,21,2004,566.7999,2004,1983
IND,22,2004,566.7999,2004,1982
IND,23,2004,566.7999,2004,1981
IND,24,2004,566.7999,2004,1980
IND,25,2004,566.7999,2004,1979
IND,26,2004,566.7999,2004,1978
IND,27,2004,566.7999,2004,1977
IND,28,2004,566.7999,2004,1976
IND,29,2004,566.7999,2004,1975
IND,30,2004,640.1173,2004,1974
IND,31,2004,640.1173,2004,1973
IND,32,2004,640.1173,2004,1972
IND,33,2004,640.1173,2004,1971
IND,34,2004,640.1173,2004,1970
IND,35,2004,640.1173,2004,1969
IND,36,2004,640.1173,2004,1968
IND,37,2004,640.1173,2004,1967
IND,38,2004,640.1173,2004,1966
IND,39,2004,640.1173,2004,1965
IND,40,2004,640.1173,2004,1964
IND,41,2004,640.1173,2004,1963
IND,42,2004,640.1173,2004,1962
IND,43,2004,640.1173,2004,1961
IND,44,2004,640.1173,2004,1960
IND,45,2004,205.8527,2004,1959
IND,46,2004,205.8527,2004,1958
IND,47,2004,205.8527,2004,1957
IND,48,2004,205.8527,2004,1956
IND,49,2004,205.8527,2004,1955
IND,50,2004,205.8527,2004,1954
IND,51,2004,205.8527,2004,1953
IND,52,2004,205.8527,2004,1952
IND,53,2004,205.8527,2004,1951
IND,54,2004,205.8527,2004,1950
IND,55,2004,205.8527,2004,1949
IND,56,2004,205.8527,2004,1948
IND,57,2004,205.8527,2004,1947
IND,58,2004,205.8527,2004,1946
IND,59,2004,205.8527,2004,1945
IND,60,2004,76.1373,2004,1944
IND,61,2004,76.1373,2004,1943
IND,62,2004,76.1373,2004,1942
IND,63,2004,76.1373,2004,1941
IND,64,2004,76.1373,2004,1940
IND,65,2004,76.1373,2004,1939
IND,66,2004,76.1373,2004,1938
IND,67,2004,76.1373,2004,1937
IND,68,2004,76.1373,2004,1936
IND,69,2004,76.1373,2004,1935
IND,70,2004,76.1373,2004,1934
IND,71,2004,76.1373,2004,1933
IND,72,2004,76.1373,2004,1932
IND,73,2004,76.1373,2004,1931
IND,74,2004,76.1373,2004,1930
IND,75,2004,8.4597,2004,1929
IND,76,2004,8.4597,2004,1928
IND,77,2004,8.4597,2004,1927
IND,78,2004,8.4597,2004,1926
IND,79,2004,8.4597,2004,1925
IND,80,2004,7.04975,2004,1924
IND,81,2004,7.04975,2004,1923
IND,82,2004,7.04975,2004,1922
IND,83,2004,7.04975,2004,1921
IND,84,2004,7.04975,2004,1920
IND,85,2004,7.04975,2004,1919
IND,86,2004,7.04975,2004,1918
IND,87,2004,7.04975,2004,1917
IND,88,2004,7.04975,2004,1916
IND,89,2004,7.04975,2004,1915
IND,0,2005,492.0344,2005,2005
IND,1,2005,492.0344,2005,2004
IND,2,2005,492.0344,2005,2003
IND,3,2005,492.0344,2005,2002
IND,4,2005,492.0344,2005,2001
IND,5,2005,492.0344,2005,2000
IND,6,2005,492.0344,2005,1999
IND,7,2005,492.0344,2005,1998
IND,8,2005,492.0344,2005,1997
IND,9,2005,492.0344,2005,1996
IND,10,2005,492.0344,2005,1995
IND,11,2005,492.0344,2005,1994
IND,12,2005,492.0344,2005,1993
IND,13,2005,492.0344,2005,1992
IND,14,2005,492.0344,2005,1991
IND,15,2005,727.1979,2005,1990
IND,16,2005,727.1979,2005,1989
IND,17,2005,727.1979,2005,1988
IND,18,2005,727.1979,2005,1987
IND,19,2005,727.1979,2005,1986
IND,20,2005,727.1979,2005,1985
IND,21,2005,727.1979,2005,1984
IND,22,2005,727.1979,2005,1983
IND,23,2005,727.1979,2005,1982
IND,24,2005,727.1979,2005,1981
IND,25,2005,727.1979,2005,1980
IND,26,2005,727.1979,2005,1979
IND,27,2005,727.1979,2005,1978
IND,28,2005,727.1979,2005,1977
IND,29,2005,727.1979,2005,1976
IND,30,2005,821.2633,2005,1975
IND,31,2005,821.2633,2005,1974
IND,32,2005,821.2633,2005,1973
IND,33,2005,821.2633,2005,1972
IND,34,2005,821.2633,2005,1971
IND,35,2005,821.2633,2005,1970
IND,36,2005,821.2633,2005,1969
IND,37,2005,821.2633,2005,1968
IND,38,2005,821.2633,2005,1967
IND,39,2005,821.2633,2005,1966
IND,40,2005,821.2633,2005,1965
IND,41,2005,821.2633,2005,1964
IND,42,2005,821.2633,2005,1963
IND,43,2005,821.2633,2005,1962
IND,44,2005,821.2633,2005,1961
IND,45,2005,264.1067,2005,1960
IND,46,2005,264.1067,2005,1959
IND,47,2005,264.1067,2005,1958
IND,48,2005,264.1067,2005,1957
IND,49,2005,264.1067,2005,1956
IND,50,2005,264.1067,2005,1955
IND,51,2005,264.1067,2005,1954
IND,52,2005,264.1067,2005,1953
IND,53,2005,264.1067,2005,1952
IND,54,2005,264.1067,2005,1951
IND,55,2005,264.1067,2005,1950
IND,56,2005,264.1067,2005,1949
IND,57,2005,264.1067,2005,1948
IND,58,2005,264.1067,2005,1947
IND,59,2005,264.1067,2005,1946
IND,60,2005,97.6833,2005,1945
IND,61,2005,97.6833,2005,1944
IND,62,2005,97.6833,2005,1943
IND,63,2005,97.6833,2005,1942
IND,64,2005,97.6833,2005,1941
IND,65,2005,97.6833,2005,1940
IND,66,2005,97.6833,2005,1939
IND,67,2005,97.6833,2005,1938
IND,68,2005,97.6833,2005,1937
IND,69,2005,97.6833,2005,1936
IND,70,2005,97.6833,2005,1935
IND,71,2005,97.6833,2005,1934
IND,72,2005,97.6833,2005,1933
IND,73,2005,97.6833,2005,1932
IND,74,2005,97.6833,2005,1931
IND,75,2005,10.8537,2005,1930
IND,76,2005,10.8537,2005,1929
IND,77,2005,10.8537,2005,1928
IND,78,2005,10.8537,2005,1927
IND,79,2005,10.8537,2005,1926
IND,80,2005,9.04475,2005,1925
IND,81,2005,9.04475,2005,1924
IND,82,2005,9.04475,2005,1923
IND,83,2005,9.04475,2005,1922
IND,84,2005,9.04475,2005,1921
IND,85,2005,9.04475,2005,1920
IND,86,2005,9.04475,2005,1919
IND,87,2005,9.04475,2005,1918
IND,88,2005,9.04475,2005,1917
IND,89,2005,9.04475,2005,1916
IND,0,2006,459.3128,2006,2006
IND,1,2006,459.3128,2006,2005
IND,2,2006,459.3128,2006,2004
IND,3,2006,459.3128,2006,2003
IND,4,2006,459.3128,2006,2002
IND,5,2006,459.3128,2006,2001
IND,6,2006,459.3128,2006,2000
IND,7,2006,459.3128,2006,1999
IND,8,2006,459.3128,2006,1998
IND,9,2006,459.3128,2006,1997
IND,10,2006,459.3128,2006,1996
IND,11,2006,459.3128,2006,1995
IND,12,2006,459.3128,2006,1994
IND,13,2006,459.3128,2006,1993
IND,14,2006,459.3128,2006,1992
IND,15,2006,678.8373,2006,1991
IND,16,2006,678.8373,2006,1990
IND,17,2006,678.8373,2006,1989
IND,18,2006,678.8373,2006,1988
IND,19,2006,678.8373,2006,1987
IND,20,2006,678.8373,2006,1986
IND,21,2006,678.8373,2006,1985
IND,22,2006,678.8373,2006,1984
IND,23,2006,678.8373,2006,1983
IND,24,2006,678.8373,2006,1982
IND,25,2006,678.8373,2006,1981
IND,26,2006,678.8373,2006,1980
IND,27,2006,678.8373,2006,1979
IND,28,2006,678.8373,2006,1978
IND,29,2006,678.8373,2006,1977
IND,30,2006,766.6471,2006,1976
IND,31,2006,766.6471,2006,1975
IND,32,2006,766.6471,2006,1974
IND,33,2006,766.6471,2006,1973
IND,34,2006,766.6471,2006,1972
IND,35,2006,766.6471,2006,1971
IND,36,2006,766.6471,2006,1970
IND,37,2006,766.6471,2006,1969
IND,38,2006,766.6471,2006,1968
IND,39,2006,766.6471,2006,1967
IND,40,2006,766.6471,2006,1966
IND,41,2006,766.6471,2006,1965
IND,42,2006,766.6471,2006,1964
IND,43,2006,766.6471,2006,1963
IND,44,2006,766.6471,2006,1962
IND,45,2006,246.5429,2006,1961
IND,46,2006,246.5429,2006,1960
IND,47,2006,246.5429,2006,1959
IND,48,2006,246.5429,2006,1958
IND,49,2006,246.5429,2006,1957
IND,50,2006,246.5429,2006,1956
IND,51,2006,246.5429,2006,1955
IND,52,2006,246.5429,2006,1954
IND,53,2006,246.5429,2006,1953
IND,54,2006,246.5429,2006,1952
IND,55,2006,246.5429,2006,1951
IND,56,2006,246.5429,2006,1950
IND,57,2006,246.5429,2006,1949
IND,58,2006,246.5429,2006,1948
IND,59,2006,246.5429,2006,1947
IND,60,2006,91.1871,2006,1946
IND,61,2006,91.1871,2006,1945
IND,62,2006,91.1871,2006,1944
IND,63,2006,91.1871,2006,1943
IND,64,2006,91.1871,2006,1942
IND,65,2006,91.1871,2006,1941
IND,66,2006,91.1871,2006,1940
IND,67,2006,91.1871,2006,1939
IND,68,2006,91.1871,2006,1938
IND,69,2006,91.1871,2006,1937
IND,70,2006,91.1871,2006,1936
IND,71,2006,91.1871,2006,1935
IND,72,2006,91.1871,2006,1934
IND,73,2006,91.1871,2006,1933
IND,74,2006,91.1871,2006,1932
IND,75,2006,10.1319,2006,1931
IND,76,2006,10.1319,2006,1930
IND,77,2006,10.1319,2006,1929
IND,78,2006,10.1319,2006,1928
IND,79,2006,10.1319,2006,1927
IND,80,2006,8.44325,2006,1926
IND,81,2006,8.44325,2006,1925
IND,82,2006,8.44325,2006,1924
IND,83,2006,8.44325,2006,1923
IND,84,2006,8.44325,2006,1922
IND,85,2006,8.44325,2006,1921
IND,86,2006,8.44325,2006,1920
IND,87,2006,8.44325,2006,1919
IND,88,2006,8.44325,2006,1918
IND,89,2006,8.44325,2006,1917
IND,0,2007,390.7416,2007,2007
IND,1,2007,390.7416,2007,2006
IND,2,2007,390.7416,2007,2005
IND,3,2007,390.7416,2007,2004
IND,4,2007,390.7416,2007,2003
IND,5,2007,390.7416,2007,2002
IND,6,2007,390.7416,2007,2001
IND,7,2007,390.7416,2007,2000
IND,8,2007,390.7416,2007,1999
IND,9,2007,390.7416,2007,1998
IND,10,2007,390.7416,2007,1997
IND,11,2007,390.7416,2007,1996
IND,12,2007,390.7416,2007,1995
IND,13,2007,390.7416,2007,1994
IND,14,2007,390.7416,2007,1993
IND,15,2007,588.9855,2007,1992
IND,16,2007,588.9855,2007,1991
IND,17,2007,588.9855,2007,1990
IND,18,2007,588.9855,2007,1989
IND,19,2007,588.9855,2007,1988
IND,20,2007,588.9855,2007,1987
IND,21,2007,588.9855,2007,1986
IND,22,2007,588.9855,2007,1985
IND,23,2007,588.9855,2007,1984
IND,24,2007,588.9855,2007,1983
IND,25,2007,588.9855,2007,1982
IND,26,2007,588.9855,2007,1981
IND,27,2007,588.9855,2007,1980
IND,28,2007,588.9855,2007,1979
IND,29,2007,588.9855,2007,1978
IND,30,2007,649.3206,2007,1977
IND,31,2007,649.3206,2007,1976
IND,32,2007,649.3206,2007,1975
IND,33,2007,649.3206,2007,1974
IND,34,2007,649.3206,2007,1973
IND,35,2007,649.3206,2007,1972
IND,36,2007,649.3206,2007,1971
IND,37,2007,649.3206,2007,1970
IND,38,2007,649.3206,2007,1969
IND,39,2007,649.3206,2007,1968
IND,40,2007,649.3206,2007,1967
IND,41,2007,649.3206,2007,1966
IND,42,2007,649.3206,2007,1965
IND,43,2007,649.3206,2007,1964
IND,44,2007,649.3206,2007,1963
IND,45,2007,203.9901,2007,1962
IND,46,2007,203.9901,2007,1961
IND,47,2007,203.9901,2007,1960
IND,48,2007,203.9901,2007,1959
IND,49,2007,203.9901,2007,1958
IND,50,2007,203.9901,2007,1957
IND,51,2007,203.9901,2007,1956
IND,52,2007,203.9901,2007,1955
IND,53,2007,203.9901,2007,1954
IND,54,2007,203.9901,2007,1953
IND,55,2007,203.9901,2007,1952
IND,56,2007,203.9901,2007,1951
IND,57,2007,203.9901,2007,1950
IND,58,2007,203.9901,2007,1949
IND,59,2007,203.9901,2007,1948
IND,60,2007,71.8275,2007,1947
IND,61,2007,71.8275,2007,1946
IND,62,2007,71.8275,2007,1945
IND,63,2007,71.8275,2007,1944
IND,64,2007,71.8275,2007,1943
IND,65,2007,71.8275,2007,1942
IND,66,2007,71.8275,2007,1941
IND,67,2007,71.8275,2007,1940
IND,68,2007,71.8275,2007,1939
IND,69,2007,71.8275,2007,1938
IND,70,2007,71.8275,2007,1937
IND,71,2007,71.8275,2007,1936
IND,72,2007,71.8275,2007,1935
IND,73,2007,71.8275,2007,1934
IND,74,2007,71.8275,2007,1933
IND,75,2007,11.4924,2007,1932
IND,76,2007,11.4924,2007,1931
IND,77,2007,11.4924,2007,1930
IND,78,2007,11.4924,2007,1929
IND,79,2007,11.4924,2007,1928
IND,80,2007,10.05585,2007,1927
IND,81,2007,10.05585,2007,1926
IND,82,2007,10.05585,2007,1925
IND,83,2007,10.05585,2007,1924
IND,84,2007,10.05585,2007,1923
IND,85,2007,10.05585,2007,1922
IND,86,2007,10.05585,2007,1921
IND,87,2007,10.05585,2007,1920
IND,88,2007,10.05585,2007,1919
IND,89,2007,10.05585,2007,1918
IND,0,2008,381.4695,2008,2008
IND,1,2008,381.4695,2008,2007
IND,2,2008,381.4695,2008,2006
IND,3,2008,381.4695,2008,2005
IND,4,2008,381.4695,2008,2004
IND,5,2008,381.4695,2008,2003
IND,6,2008,381.4695,2008,2002
IND,7,2008,381.4695,2008,2001
IND,8,2008,381.4695,2008,2000
IND,9,2008,381.4695,2008,1999
IND,10,2008,381.4695,2008,1998
IND,11,2008,381.4695,2008,1997
IND,12,2008,381.4695,2008,1996
IND,13,2008,381.4695,2008,1995
IND,14,2008,381.4695,2008,1994
IND,15,2008,562.3143,2008,1993
IND,16,2008,562.3143,2008,1992
